tsne_x,tsne_y,tsne_seed,tsne_perplexity,tsne_iterations,target,dataset_date,source_file,symbol,timeframe,pivot_id,pivot_timestamp,confirmation_timestamp,pivot_index,confirmation_index,confirmation_delay,pivot_side,structure_type,structure_mode,source,candle_direction,pivot_price,pivot_volume,atr_14,range_atr_ratio,body_atr_ratio,volume_ratio_20,volume_zscore_20,previous_pivot_type,distance_previous_pivot,bars_previous_pivot,swing_size_atr,liquidity_type,last_structure_event,last_structure_event_direction,bars_since_structure_event,distance_last_structure_event_atr,bos_count_previous_20,choch_count_previous_20,near_equal_level,equal_level_type,distance_equal_level_atr,bars_since_equal_level,inside_fvg,nearest_fvg_type,distance_fvg_atr,fvg_size_atr,bars_since_fvg,fvg_mitigated,active_fvg_count_50,inside_order_block,nearest_ob_type,distance_ob_atr,ob_size_atr,bars_since_ob,ob_invalidated,active_ob_count_50,active_bsl_count,active_ssl_count,distance_nearest_bsl_atr,distance_nearest_ssl_atr,liquidity_imbalance_100
-6.72294700589436,-22.9890549009821,42,30,750,RUN,2026-03,2026_03.csv,MARKET,1,24,2026-04-06T08:37:00-05:00,2026-04-06T08:37:00-05:00,4186,4186,0,LOW,LL,external,ChartPrimeLow,1,24245.75,2510,27.7761222224686,1.1700697361459,0.486028967322142,2.15793319864162,1.09356654957386,HIGH,128,2,4.60827465312846,SSL,CHOCH_DOWN,DOWN,1,0.41402467586701,0,1,1,EQH,0.0540032185913491,3395,1,BULLISH_FVG,0,0.684040768823756,405,1,1,0,BULLISH_OB,0.315018775116203,0.396023603003227,3593,1,1,2,5,4.60827465312846,0,-0.428571428571429
-10.8858220170714,-22.7904972207572,42,30,750,RUN,2026-03,2026_03.csv,MARKET,1,25,2026-04-06T09:00:00-05:00,2026-04-06T09:00:00-05:00,4209,4209,0,HIGH,HH,external,ChartPrimeHigh,-1,24452.25,4318,31.1828703042265,2.54947665895993,0.384826665503385,2.90139425499748,6.16135640615756,LOW,206.5,23,6.62222553553742,BSL,CHOCH_UP,UP,10,2.51740777016798,0,1,0,EQL,3.752059988658,3470,0,BEARISH_FVG,2.05240888268472,0.25655111033559,274,1,1,0,BULLISH_OB,2.26085665983239,0.705515553422873,10,0,1,1,5,0,6.62222553553742,-0.666666666666667
-6.31879847731798,-23.0974908601755,42,30,750,RUN,2026-03,2026_03.csv,MARKET,1,26,2026-04-06T12:14:00-05:00,2026-04-06T12:14:00-05:00,4403,4403,0,LOW,LL,external,ChartPrimeLow,1,24202.75,1038,18.6197836067166,1.6514692463401,1.03384660136738,1.28282765865414,0.544172927753409,HIGH,249.5,194,13.3997260800603,SSL,CHOCH_DOWN,DOWN,2,2.30937162902843,0,1,1,EQH,0.0134265792385374,2395,1,BULLISH_FVG,0,0.281958164009285,806,1,3,1,BEARISH_OB,0,0.832447912789318,3260,1,1,1,4,13.3997260800603,0,-0.6
-8.28115160004414,-17.9567053749888,42,30,750,SWEEP,2026-03,2026_03.csv,MARKET,1,27,2026-04-06T17:06:00-05:00,2026-04-06T17:06:00-05:00,4635,4635,0,HIGH,LH,external,ChartPrimeHigh,1,24384,150,7.22371089759018,1.10746403246409,0.103824753043508,1.36239782016349,0.482752702060203,LOW,181.25,232,25.0909819855145,BSL,CHOCH_DOWN,DOWN,234,19.13836281102,0,0,1,EQH,0.830598024348066,395,1,BEARISH_FVG,0,1.10746403246409,700,1,2,0,BULLISH_OB,0.311474259130525,3.04552608927624,436,1,0,2,4,0,25.0909819855145,-0.333333333333333
-0.680689921891104,-24.5650741868892,42,30,750,SWEEP,2026-03,2026_03.csv,MARKET,1,28,2026-04-06T21:07:00-05:00,2026-04-06T21:07:00-05:00,4876,4876,0,LOW,LL,external,ChartPrimeLow,-1,24153,452,11.8840121153991,2.04055665414353,1.5567133237796,2.13257843831092,1.80841016907141,HIGH,231,241,19.4378798807074,SSL,BOS_DOWN,DOWN,15,4.18629664097486,1,0,1,EQH,0.441769997288804,1836,1,BULLISH_FVG,0,0.841466661502485,1675,1,6,0,BULLISH_OB,0.0841466661502485,0.652136662664426,4476,1,1,2,4,19.4378798807074,0,-0.333333333333333
-10.4238958449157,-20.0866332184148,42,30,750,GRAB,2026-03,2026_03.csv,MARKET,1,29,2026-04-07T04:34:00-05:00,2026-04-07T04:34:00-05:00,5323,5323,0,HIGH,HH,external,ChartPrimeHigh,1,24422,279,11.5124157198411,1.10749996441025,0.912058794220203,1.86684509869522,0.973508652603238,LOW,269,447,23.3660776804985,BSL,CHOCH_UP,UP,17,3.30078420765407,0,1,0,EQH,2.77960775381395,1083,0,BULLISH_FVG,1.62867641825036,0.412598025956759,6,1,2,0,BULLISH_OB,3.49622537784411,1.91098033074709,1124,1,1,2,4,0,23.3660776804985,-0.333333333333333
-6.4138405089376,-26.8143085269286,42,30,750,RUN,2026-03,2026_03.csv,MARKET,1,30,2026-04-07T07:06:00-05:00,2026-04-07T07:06:00-05:00,5475,5475,0,LOW,LL,external,ChartPrimeLow,-1,24133,2297,17.1512738797539,5.72843747285607,1.20982267238436,18.720456397718,38.9861766333462,HIGH,289,152,16.8500603527268,SSL,CHOCH_UP,UP,169,14.6344814828181,0,0,1,EQL,0.116609414205722,3229,1,BEARISH_FVG,0,0.597623247804323,2249,1,1,1,BEARISH_OB,0,0.539318540701462,2243,1,0,2,4,16.8500603527268,0,-0.333333333333333
-8.52868751905376,-25.6650301923752,42,30,750,GRAB,2026-03,2026_03.csv,MARKET,1,31,2026-04-07T08:30:00-05:00,2026-04-07T08:30:00-05:00,5559,5559,0,HIGH,LH,external,ChartPrimeHigh,1,24308,5201,16.5196827333336,3.98010065092405,0.484270801633345,14.06816337571,19.0493643627962,LOW,175,84,10.5934237857294,BSL,CHOCH_UP,UP,253,4.60057261551678,0,0,1,EQH,0.196735013163546,1511,1,BULLISH_FVG,0,0.771806590103144,317,1,1,0,BEARISH_OB,0.0605338502041681,3.7076983250053,1374,1,0,3,4,0,10.5934237857294,-0.142857142857143
-7.84867972029534,-19.5052483388443,42,30,750,RUN,2026-03,2026_03.csv,MARKET,1,33,2026-04-07T12:36:00-05:00,2026-04-07T12:36:00-05:00,5805,5805,0,HIGH,LH,external,ChartPrimeHigh,1,24299.75,2708,18.106330890829,2.55435517437859,0.84224684128159,3.77632129410124,4.04810203520996,LOW,358.25,150,19.7858971074839,BSL,CHOCH_DOWN,DOWN,217,9.20948595302984,0,0,1,EQL,0.124265927402202,1142,1,BULLISH_FVG,0,0.704173588612477,563,1,2,0,BEARISH_OB,0.510871034875718,3.38279469039327,1620,1,0,4,2,0,19.7858971074839,0.333333333333333
-18.8245796923044,-11.1196228094397,42,30,750,RUN,2026-03,2026_03.csv,MARKET,1,35,2026-04-08T01:16:00-05:00,2026-04-08T01:16:00-05:00,6505,6505,0,HIGH,HH,external,ChartPrimeHigh,-1,25202,234,8.94120776219082,1.11841713848619,0.419406426932322,1.16970757310672,0.396180174079693,LOW,1125.25,620,125.849888508159,BSL,CHOCH_UP,UP,571,100.909186319917,0,0,1,EQH,0,0,0,BEARISH_FVG,1.1743379954105,0.307564713083703,7,1,3,0,BULLISH_OB,91.73816578433,2.46051770466963,2306,1,0,1,3,0,125.849888508159,-0.5
-4.58791842655825,-13.5871099402765,42,30,750,SWEEP,2026-03,2026_03.csv,MARKET,1,36,2026-04-08T03:04:00-05:00,2026-04-08T03:04:00-05:00,6613,6613,0,LOW,HL,external,ChartPrimeLow,-1,25134.25,224,8.63067610100147,1.21659066765136,0.231731555743116,1.49035262807718,1.57894780727717,HIGH,67.75,108,7.84990645079805,SSL,CHOCH_UP,UP,679,96.6899916338151,0,0,0,EQH,2.14351689062382,206,1,BEARISH_FVG,0,0.5503624448899,190,1,2,0,BULLISH_OB,87.1889978483473,2.54904711317427,2414,1,0,1,4,7.84990645079805,0,-0.6
