split,ghost_timestamp,source_file,target_trace_15,tsne_x,tsne_y,hmm_state,gmm_cluster
TEST,2026-07-09T03:17:00-05:00,2026_07_24.csv,4,0.578318672095315,-2.65344600373206,QUIET,3
TEST,2026-07-09T05:56:00-05:00,2026_07_24.csv,6,-0.164929576999056,2.04338835176229,ACTIVE,0
TEST,2026-07-09T08:58:00-05:00,2026_07_24.csv,10,0.508831196557359,-4.06805826378207,ACTIVE,3
TEST,2026-07-09T09:21:00-05:00,2026_07_24.csv,7,0.74032322983509,4.63982832476685,ACTIVE,1
TEST,2026-07-09T12:30:00-05:00,2026_07_24.csv,4,0.635839064706651,-3.64792330928509,QUIET,3
TEST,2026-07-09T19:40:00-05:00,2026_07_24.csv,7,-0.131447810075734,2.66492864285447,ACTIVE,0
TEST,2026-07-09T22:07:00-05:00,2026_07_24.csv,8,0.599320267769473,-2.26689801856872,QUIET,3
TEST,2026-07-10T04:01:00-05:00,2026_07_24.csv,8,0.257287687441057,2.47118389248585,ACTIVE,0
TEST,2026-07-10T06:23:00-05:00,2026_07_24.csv,7,0.475816881191629,-1.96946348626953,QUIET,3
TEST,2026-07-10T07:05:00-05:00,2026_07_24.csv,5,-0.164400470740693,1.89040610583373,ACTIVE,0
TEST,2026-07-10T08:52:00-05:00,2026_07_24.csv,2,0.76627450543968,-3.78611888871236,QUIET,3
TEST,2026-07-10T09:33:00-05:00,2026_07_24.csv,6,1.53831461323374,4.72483232754685,ACTIVE,1
TEST,2026-07-10T14:03:00-05:00,2026_07_24.csv,5,1.03035434398824,-2.97189210618907,QUIET,3
TEST,2026-07-13T00:30:00-05:00,2026_07_24.csv,9,-0.153107660581369,3.84462382421298,ACTIVE,1
TEST,2026-07-13T06:06:00-05:00,2026_07_24.csv,6,0.43168133315934,-2.26564966740528,ACTIVE,3
TEST,2026-07-13T09:16:00-05:00,2026_07_24.csv,4,1.48652788000055,3.27950323619987,QUIET,6
TEST,2026-07-13T10:01:00-05:00,2026_07_24.csv,11,0.464920392457495,-4.0846207569014,ACTIVE,3
TEST,2026-07-13T19:08:00-05:00,2026_07_24.csv,7,-0.761767184541116,4.2666523883418,ACTIVE,1
TEST,2026-07-13T20:03:00-05:00,2026_07_24.csv,8,0.575400124401471,-2.85170824192891,QUIET,3
TEST,2026-07-13T22:21:00-05:00,2026_07_24.csv,9,-0.328801274750815,4.31099056666005,ACTIVE,1
TEST,2026-07-14T01:19:00-05:00,2026_07_24.csv,7,0.617086542597552,-2.9774780601028,QUIET,3
TEST,2026-07-14T06:12:00-05:00,2026_07_24.csv,8,-0.164225475197528,1.59592514260282,ACTIVE,0
TEST,2026-07-14T07:31:00-05:00,2026_07_24.csv,5,1.06484909881707,-4.61813311599964,QUIET,3
TEST,2026-07-14T09:16:00-05:00,2026_07_24.csv,5,0.668738064456451,4.49138556393692,ACTIVE,1
TEST,2026-07-14T13:15:00-05:00,2026_07_24.csv,5,0.772431812127177,-2.78860153239397,QUIET,3
TEST,2026-07-14T17:11:00-05:00,2026_07_24.csv,9,-0.378908440703067,1.63322012707343,ACTIVE,0
TEST,2026-07-15T02:05:00-05:00,2026_07_24.csv,7,0.687873378380168,-2.36209938550521,QUIET,3
TEST,2026-07-15T07:25:00-05:00,2026_07_24.csv,6,-0.315832828943347,2.19976774405325,ACTIVE,0
TEST,2026-07-15T08:07:00-05:00,2026_07_24.csv,7,0.480196956245002,-1.58447267643329,QUIET,3
TEST,2026-07-15T11:41:00-05:00,2026_07_24.csv,3,-1.26183530596895,4.99037142095992,ACTIVE,1
TEST,2026-07-15T19:15:00-05:00,2026_07_24.csv,8,0.414442317681641,-2.41931932185436,ACTIVE,3
TEST,2026-07-15T20:34:00-05:00,2026_07_24.csv,8,-0.390267445081122,2.67491123830271,ACTIVE,0
TEST,2026-07-16T00:30:00-05:00,2026_07_24.csv,7,0.60753387001074,-2.84269724157336,QUIET,3
TEST,2026-07-16T06:49:00-05:00,2026_07_24.csv,3,0.291144496929934,3.45053408878457,ACTIVE,1
TEST,2026-07-16T08:30:00-05:00,2026_07_24.csv,11,1.31237239790463,-0.79921968048835,QUIET,6
TEST,2026-07-17T03:42:00-05:00,2026_07_24.csv,11,-1.23361727735974,4.80465771535065,ACTIVE,1
TEST,2026-07-17T05:41:00-05:00,2026_07_24.csv,5,0.363694316764539,-3.1345765022723,ACTIVE,3
TEST,2026-07-17T08:44:00-05:00,2026_07_24.csv,15,0.158652308990302,5.7495757515682,ACTIVE,1
TEST,2026-07-17T12:11:00-05:00,2026_07_24.csv,5,0.520315158892001,-4.17581162856038,ACTIVE,3
TEST,2026-07-19T17:14:00-05:00,2026_07_24.csv,7,-0.455394190625889,2.40778393632007,ACTIVE,0
TEST,2026-07-19T19:16:00-05:00,2026_07_24.csv,8,0.522643133306324,-2.82318466200935,QUIET,3
TEST,2026-07-20T01:37:00-05:00,2026_07_24.csv,3,-0.409729509194211,1.97491102615053,ACTIVE,0
TEST,2026-07-20T08:45:00-05:00,2026_07_24.csv,13,0.60091818213372,-4.40071129121786,ACTIVE,3
TEST,2026-07-20T17:34:00-05:00,2026_07_24.csv,3,-0.580432229997448,3.33713298320607,ACTIVE,0
TEST,2026-07-21T05:36:00-05:00,2026_07_24.csv,5,0.95815253980803,-2.32178694396812,QUIET,3
TEST,2026-07-21T07:42:00-05:00,2026_07_24.csv,7,-0.184731284443493,1.24809778545878,ACTIVE,0
TEST,2026-07-21T08:30:00-05:00,2026_07_24.csv,5,1.33028632925556,-1.15983908294217,QUIET,6
TEST,2026-07-21T09:10:00-05:00,2026_07_24.csv,8,0.356637427468074,4.41255407756837,ACTIVE,1
TEST,2026-07-21T12:50:00-05:00,2026_07_24.csv,7,0.583223397491573,-2.65211672595402,QUIET,3
TEST,2026-07-21T17:48:00-05:00,2026_07_24.csv,6,-0.28536884346076,1.67350845026217,ACTIVE,0
TEST,2026-07-21T19:11:00-05:00,2026_07_24.csv,7,0.295901936509622,-1.64035554429401,ACTIVE,3
TEST,2026-07-22T02:41:00-05:00,2026_07_24.csv,4,-0.377596780565502,2.96113433683654,ACTIVE,0
TEST,2026-07-22T05:50:00-05:00,2026_07_24.csv,10,0.512883240782639,-1.83757183397003,QUIET,3
TEST,2026-07-22T07:56:00-05:00,2026_07_24.csv,3,0.349737579779347,2.83876333858198,ACTIVE,0
TEST,2026-07-22T10:27:00-05:00,2026_07_24.csv,9,0.661653587766133,-3.79133881579255,QUIET,3
TEST,2026-07-22T18:04:00-05:00,2026_07_24.csv,0,-0.209446850555742,2.83170119583877,ACTIVE,0
TEST,2026-07-22T19:51:00-05:00,2026_07_24.csv,1,0.969759197212955,-2.78029450090604,QUIET,3
TEST,2026-07-22T22:11:00-05:00,2026_07_24.csv,5,-0.398930697616565,3.69981763900756,ACTIVE,1
TEST,2026-07-23T00:32:00-05:00,2026_07_24.csv,11,0.580492756804639,-2.48620096464757,QUIET,3
TEST,2026-07-23T02:46:00-05:00,2026_07_24.csv,9,-0.255368534193545,4.51795948697618,ACTIVE,1
TEST,2026-07-23T04:03:00-05:00,2026_07_24.csv,4,0.836957252006564,-2.44659550568212,QUIET,3
TEST,2026-07-23T14:49:00-05:00,2026_07_24.csv,10,-0.876796997907219,4.26342378499662,ACTIVE,1
TEST,2026-07-23T15:33:00-05:00,2026_07_24.csv,6,0.85298067180661,-3.96498063231159,QUIET,3
TEST,2026-07-23T23:04:00-05:00,2026_07_24.csv,4,-0.748814507548461,4.28529563629971,ACTIVE,1
TEST,2026-07-24T00:48:00-05:00,2026_07_24.csv,11,0.806236529367756,-1.81169639623172,QUIET,3
TEST,2026-07-24T01:49:00-05:00,2026_07_24.csv,13,-0.39425336854219,3.23829382855757,ACTIVE,0
TEST,2026-07-24T05:00:00-05:00,2026_07_24.csv,9,0.451060829535448,-1.84251521321011,QUIET,3
TEST,2026-07-24T09:46:00-05:00,2026_07_24.csv,13,-0.280629890940063,5.16471295469741,ACTIVE,1
TEST,2026-07-24T11:10:00-05:00,2026_07_24.csv,6,0.597056137634454,-3.93667040844968,ACTIVE,3
TEST,2026-07-24T14:16:00-05:00,2026_07_24.csv,8,-0.461794883746849,4.79872505456414,ACTIVE,1
