active_bsl_count,active_fvg_count_50,active_ob_count_50,active_ssl_count,atr_14,atr_1m_pips,bars_previous_pivot,bars_since_equal_level,bars_since_fvg,bars_since_ob,bars_since_structure_event,body_atr_ratio,bos_count_previous_20,bsl_count_previous_100,candle_direction,choch_count_previous_20,close_position,confirm_close,confirm_high,confirm_low,confirm_open,confirm_volume,confirmation_delay,confirmation_index,confirmation_timestamp,dataset_date,demand_distance_pips,distance_equal_level_atr,distance_equal_level_pips,distance_fvg_atr,distance_fvg_pips,distance_last_structure_event_atr,distance_last_structure_event_pips,distance_nearest_bsl_atr,distance_nearest_bsl_pips,distance_nearest_ssl_atr,distance_nearest_ssl_pips,distance_ob_atr,distance_ob_pips,distance_previous_pivot,equal_level_type,equal_levels_previous_100,fvg_mitigated,fvg_size_atr,ghost_definition,ghost_id,ghost_index,ghost_price_mid,ghost_timestamp,inside_fvg,inside_order_block,last_structure_event,last_structure_event_direction,legacy_liquidity_target,liquidity_imbalance_100,liquidity_state,liquidity_type,lower_wick,near_equal_level,nearest_fvg_type,nearest_ob_type,ob_invalidated,ob_size_atr,pivot_body,pivot_close,pivot_high,pivot_id,pivot_index,pivot_low,pivot_open,pivot_price,pivot_range,pivot_side,pivot_timestamp,pivot_volume,previous_pivot_price,previous_pivot_type,price_to_confirm_close,range_atr_ratio,resolved_index,source,source_file,sr_4h_resistance_pips,sr_4h_support_pips,sr_daily_resistance_pips,sr_daily_support_pips,sr_weekly_resistance_pips,sr_weekly_support_pips,ssl_count_previous_100,structure_mode,structure_type,supply_distance_pips,swept_index,swing_size_atr,symbol,target_trace_10,target_trace_15,target_trace_3,target_trace_5,tf_10_atr_pips,tf_10_channel_halfwidth_pips,tf_10_channel_lower_touches,tf_10_channel_upper_touches,tf_10_channel_valid_3_touches,tf_10_fib382_distance_pips,tf_10_fib500_distance_pips,tf_10_fib618_distance_pips,tf_10_poc_distance_pips,tf_10_range_pips,tf_10_resistance_distance_pips,tf_10_return_pips,tf_10_support_distance_pips,tf_10_trend_distance_pips,tf_10_vah_distance_pips,tf_10_val_distance_pips,tf_10_volume,tf_10_volume_ema9,tf_10_volume_ratio_ema9,tf_10_vwap_distance_pips,tf_1_atr_pips,tf_1_channel_halfwidth_pips,tf_1_channel_lower_touches,tf_1_channel_upper_touches,tf_1_channel_valid_3_touches,tf_1_fib382_distance_pips,tf_1_fib500_distance_pips,tf_1_fib618_distance_pips,tf_1_poc_distance_pips,tf_1_range_pips,tf_1_resistance_distance_pips,tf_1_return_pips,tf_1_support_distance_pips,tf_1_trend_distance_pips,tf_1_vah_distance_pips,tf_1_val_distance_pips,tf_1_volume,tf_1_volume_ema9,tf_1_volume_ratio_ema9,tf_1_vwap_distance_pips,tf_60_atr_pips,tf_60_channel_halfwidth_pips,tf_60_channel_lower_touches,tf_60_channel_upper_touches,tf_60_channel_valid_3_touches,tf_60_fib382_distance_pips,tf_60_fib500_distance_pips,tf_60_fib618_distance_pips,tf_60_poc_distance_pips,tf_60_range_pips,tf_60_resistance_distance_pips,tf_60_return_pips,tf_60_support_distance_pips,tf_60_trend_distance_pips,tf_60_vah_distance_pips,tf_60_val_distance_pips,tf_60_volume,tf_60_volume_ema9,tf_60_volume_ratio_ema9,tf_60_vwap_distance_pips,timeframe,upper_wick,volume_mean_20,volume_ratio_20,volume_std_20,volume_zscore_20
2,0,0,19,5.59418147449917,22.3767258979967,303,67,396,1074,863,1.51943587077875,0,1,1,0,0.346534653465347,29973.5,29990,29964.75,29965,744,0,22523,2026-05-25T07:23:00-05:00,2026-05,50.5,1.74288232236386,39,0.0893785806340441,2,43.0804758656092,964,0,0,17.9650947074429,402,53.5824590901094,1199,100.5,EQH,3,1,0.178757161268088,EXTERNAL_SWING_CONFIRMATION,106,22523,29977.375,2026-05-25T07:23:00-05:00,0,0,BOS_UP,UP,GRAB,-0.80952380952381,Resolved,BSL,0.25,0,BEARISH_FVG,BULLISH_OB,1,1.56412516109577,8.5,29973.5,29990,108,22523,29964.75,29965,29990,25.25,HIGH,2026-05-25T07:23:00-05:00,744,29889.5,LOW,2.94949316092345,4.51361832201923,22616,ChartPrimeHigh,2026_05.csv,50.5,201.5,70.5,2061.5,70.5,5257.5,0,external,LH,-92.5,22614,17.9650947074429,NQ,4,7,0,0,52.7857142857143,24.6919015063637,10,10,1,55.7960000000021,35.5,15.2039999999979,3.25,172,50.5,-1,121.5,3,-3.91666666667152,67.75,1193,580.226133692173,2.05609490976999,28.4373560381937,22.0714285714286,17.4715257068837,7,2,1,23.6600000000035,9.5,-4.66000000000349,7,120,50.5,-6,69.5,64.5999999999913,-23,7,744,184.197684020202,4.03913873270199,5.51166393292078,210.142857142857,308.950339526004,3,4,1,1147.57799999999,915,682.422000000006,1202.4375,1971,70.5,1166,1900.5,-293.585714285728,1038.1875,1777.3125,3658,5070.56296951811,0.721418907918157,1050.63568295483,1,16.5,50.15,14.8354935194417,21.7882422420901,31.8451572316207
2,1,0,20,5.6486330573783,22.5945322295132,22,265,252,1096,885,1.15072087954264,0,1,-1,0,0.575342465753425,29947.25,29955,29936.75,29953.75,646,0,22545,2026-05-25T07:45:00-05:00,2026-05,-75.5,0.885169907340494,20,0,0,33.2381300206356,751,9.42705951317627,213,0,0,43.6388764318864,986,53.25,EQH,2,1,0.354067962936198,EXTERNAL_SWING_CONFIRMATION,107,22545,29945.875,2026-05-25T07:45:00-05:00,1,0,BOS_UP,UP,RUN,-0.818181818181818,Resolved,SSL,10.5,1,BULLISH_FVG,BULLISH_OB,1,1.54904733784587,6.5,29947.25,29955,109,22545,29936.75,29953.75,29936.75,18.25,LOW,2026-05-25T07:45:00-05:00,646,29990,HIGH,-1.85885680541504,3.23087016179281,22654,ChartPrimeLow,2026_05.csv,176.5,36.5,196.5,1822.5,196.5,5131.5,1,external,HL,36.5,22652,9.42705951317627,NQ,2,2,0,0,61.6428571428571,40.8898037734542,8,7,1,-44.8659999999945,-70,-95.1340000000055,-118.8125,213,176.5,-44,36.5,-100.100000000006,-154.3125,-65.5625,1190,753.481751051032,1.57933486556253,-86.2959719486971,20.9285714285714,11.1302321480353,6,5,1,-44.8659999999945,-70,-95.1340000000055,-118.8125,213,176.5,-111,36.5,-9.7285714285681,-127.6875,-38.9375,646,181.466719572368,3.55988140151715,-79.5664065322926,192.714285714286,350.788538737762,1,4,1,1021.57799999999,789,556.422000000006,1158.5625,1971,196.5,1031,1774.5,-449.371428571423,830.0625,1651.3125,4613,5119.30637604469,0.901098637422074,911.915259363654,1,1.25,74.05,8.7238352464551,35.4139449934627,16.1504175856596
2,0,1,20,6.71772280377848,26.8708912151139,76,165,494,7,7,0.744299838806638,1,2,1,0,0.846153846153846,29992.75,29993.75,29987.25,29987.75,273,0,22621,2026-05-25T09:01:00-05:00,2026-05,203,2.00960956477792,54,0.632654862985643,17,0.558224879104979,15,0,0,8.48501816239568,228,1.07923476626963,29,57,EQH,1,1,0.148859967761328,EXTERNAL_SWING_CONFIRMATION,108,22621,29990.5,2026-05-25T09:01:00-05:00,0,0,BOS_UP,UP,RUN,-0.818181818181818,Resolved,BSL,0.5,0,BEARISH_FVG,BULLISH_OB,0,0.595439871045311,5,29992.75,29993.75,110,22621,29987.25,29987.75,29993.75,6.5,HIGH,2026-05-25T09:01:00-05:00,273,29936.75,LOW,0.148859967761328,0.96758979044863,23760,ChartPrimeHigh,2026_05.csv,13,215,18,2001,18,5310,1,external,HH,-142,23758,8.48501816239568,NQ,6,9,1,3,69.8571428571429,53.9276848007576,1,6,1,127.903999999995,101,74.096000000005,58.25,228,13,95,215,120.085714285728,29.75,162.75,2372,1593.90996715706,1.48816435612782,94.2081820515741,26.8571428571429,11.0679684139421,8,11,1,125.432000000001,99,72.5679999999993,1,224,13,76,211,-15.8142857142666,-8.33333333332848,150.333333333328,273,244.908521875357,1.1147019218014,93.8277971430507,194.214285714286,309.161862246413,1,3,1,1200.07799999999,967.5,734.922000000006,1747.6875,1971,18,1215,1953,-260.271428571432,515.8125,1829.8125,9754,6146.58226767898,1.58689814521644,1005.75548354218,1,1,225.5,1.21064301552106,104.724161491033,0.453572502502845
2,0,0,19,9.29132355934527,37.1652942373811,399,9898,1345,1571,368,0.457415993841407,0,0,-1,0,0.595238095238095,29776.5,29780.75,29770.25,29780.75,327,0,23020,2026-05-25T20:40:00-05:00,2026-05,-420,3.040471017887,113,0,0,17.9199442293163,666,24.0546999114246,894,0,0,8.61018341348531,320,223.5,EQH,1,1,0.968645634017098,EXTERNAL_SWING_CONFIRMATION,109,23020,29775.5,2026-05-25T20:40:00-05:00,1,0,CHOCH_DOWN,DOWN,SWEEP,-0.80952380952381,Resolved,SSL,6.25,0,BULLISH_FVG,BULLISH_OB,1,0.941738810849956,4.25,29776.5,29780.75,111,23020,29770.25,29780.75,29770.25,10.5,LOW,2026-05-25T20:40:00-05:00,327,29993.75,HIGH,-0.67267057917854,1.13008657301995,23353,ChartPrimeLow,2026_05.csv,806,21,878,1093,878,4450,1,external,LL,806,23353,24.0546999114246,NQ,4,5,2,3,135.071428571429,57.5521888036427,11,10,1,-255.949999999997,-341.5,-427.050000000003,-265.979166666672,725,704,-614,21,-33.3714285714232,-417.020833333328,-24.3125,2225,1563.77250645757,1.4228412322201,-299.017832371261,35.6428571428571,13.4298455642549,9,7,1,-79.4660000000003,-110.5,-141.534,-148.854166666672,263,242,-140,21,-13.5714285714203,-214.604166666672,-94.0625,327,222.749567805466,1.46801631635748,-123.082530621949,230.285714285714,166.538858614353,1,9,1,-322.418000000005,-428.5,-534.581999999995,-784.354166666672,899,878,-515,21,-400.057142857142,-821.8125,-559.604166666672,8409,8627.3373469552,0.974692383272545,-608.121025355576,1,0,174.8,1.87070938215103,91.8006535924445,1.6579402656075
3,1,0,19,4.51118314844521,18.0447325937808,162,0,252,530,530,0.166253502755367,0,1,-1,0,0.461538461538462,29827.25,29829,29825.75,29828,25,0,23182,2026-05-25T23:22:00-05:00,2026-05,3.5,0,0,0,0,23.885086562521,431,0,0,13.0231910491704,235,24.0513400652764,434,58.75,EQH,1,1,2.38296687282692,EXTERNAL_SWING_CONFIRMATION,110,23182,29827.375,2026-05-25T23:22:00-05:00,1,0,CHOCH_DOWN,DOWN,RUN,-0.727272727272727,Resolved,BSL,1.5,1,BEARISH_FVG,BEARISH_OB,1,1.77337069605725,0.75,29827.25,29829,112,23182,29825.75,29828,29829,3.25,HIGH,2026-05-25T23:22:00-05:00,25,29770.25,LOW,0.387924839762522,0.720431845273256,23293,ChartPrimeHigh,2026_05.csv,115.5,228.5,670.5,228.5,670.5,4657.5,0,external,LH,-136.5,23291,13.0231910491704,NQ,8,8,2,4,64.7142857142857,29.1567877290467,11,11,1,128.034,97,65.9660000000003,58.6458333333285,263,34.5,12,228.5,15.1428571428551,14.8125,102.479166666672,349,510.716604432986,0.683353540830087,78.1933260899823,17,10.460687235722,6,6,1,55.3000000000029,43.5,31.6999999999971,12.25,100,6.5,21,93.5,-3.71428571427532,8.08333333332848,49.75,25,31.7496219008777,0.787410951791803,34.4569407936069,218.285714285714,140.602868985371,8,5,1,-114.918000000005,-221,-327.081999999995,-576.854166666672,899,670.5,-560,228.5,-2.98571428573632,-651.770833333328,-314.645833333328,2663,6348.74424532921,0.419453028362133,-356.72991327515,1,1,41.1,0.608272506082725,30.9707926924708,-0.519844621345906
3,4,0,20,5.78689738796497,23.1475895518599,42,197,200,1775,572,0.604814594998516,0,1,1,0,0.743589743589744,29789.75,29792.25,29782.5,29786.25,105,0,23224,2026-05-26T00:04:00-05:00,2026-05,-79.5,4.53610946248887,105,0,0,26.6550432224346,617,8.03539390498028,186,0,0,15.9411846824609,369,46.5,EQH,1,1,1.03682501999746,EXTERNAL_SWING_CONFIRMATION,111,23224,29787.375,2026-05-26T00:04:00-05:00,1,0,CHOCH_DOWN,DOWN,RUN,-0.739130434782609,Resolved,SSL,3.75,0,BULLISH_FVG,BULLISH_OB,1,1.51203648749629,3.5,29789.75,29792.25,113,23224,29782.5,29786.25,29782.5,9.75,LOW,2026-05-26T00:04:00-05:00,105,29829,HIGH,-1.25283023249693,1.68484065749586,23354,ChartPrimeLow,2026_05.csv,194.5,68.5,830.5,68.5,830.5,4497.5,1,external,HL,23.5,23352,8.03539390498028,NQ,4,5,2,4,66.9285714285714,33.9907898847997,9,12,1,-51.551999999996,-73.5,-95.448000000004,-131.625,186,166.5,7,19.5,-91.1571428571478,-147.125,-77.375,775,583.148464275954,1.32899261076208,-97.2944466801127,22.9285714285714,19.9515456276526,5,6,1,-51.551999999996,-73.5,-95.448000000004,-61.875,186,166.5,-84,19.5,-33.528571428571,-123.875,-23.125,105,90.7840052066035,1.15659140353022,-82.9265866750939,214.571428571429,122.502153272467,7,4,1,-274.918000000005,-381,-487.081999999995,-736.854166666672,899,830.5,-727,68.5,-99.9142857142724,-811.770833333328,-437.1875,3167,5960.07219956188,0.531369401906374,-503.857154506099,1,2.5,71.95,1.4593467685893,56.2862993986991,0.587176637175828
3,3,1,20,6.12287651010095,24.4915060404038,82,365,418,15,15,0.489965785697438,0,1,1,1,0.939393939393939,29844.75,29845.25,29837,29841.75,103,0,23306,2026-05-26T01:26:00-05:00,2026-05,44.5,1.55155832137522,38,0,0,2.65398133919446,65,0,0,10.2484510175048,251,3.42976049988207,84,62.75,EQH,3,1,0.449135303555985,EXTERNAL_SWING_CONFIRMATION,112,23306,29841.125,2026-05-26T01:26:00-05:00,1,0,CHOCH_UP,UP,SWEEP,-0.739130434782609,Resolved,BSL,4.75,0,BEARISH_FVG,BULLISH_OB,0,0.734948678546158,3,29844.75,29845.25,114,23306,29837,29841.75,29845.25,8.25,HIGH,2026-05-26T01:26:00-05:00,103,29782.5,LOW,0.0816609642829064,1.34740591066796,23506,ChartPrimeHigh,2026_05.csv,16.5,234.5,615.5,283.5,615.5,4712.5,1,external,HH,-185.5,23506,10.2484510175048,NQ,2,2,2,2,70.7857142857143,46.1618817132517,8,9,1,138.618000000002,109,79.3819999999978,124.6875,251,16.5,98,234.5,102.542857142849,72.3958333333285,156.0625,644,614.496353837552,1.04801272778625,109.586160825231,24.2857142857143,20.4151710873663,3,4,1,110.808000000005,86.5,62.1919999999955,116.541666666672,206,16.5,102,189.5,17.7000000000116,47.875,185.208333333328,103,81.1013576788891,1.2700157302892,90.581332588903,223.142857142857,142.914418104878,7,5,1,-58.0080000000016,-163.5,-268.991999999998,-517.375,894,610.5,-554,283.5,137.457142857151,-591.875,-144.875,3582,5277.67192349375,0.67870834942479,-266.774796294092,1,0.5,77.75,1.32475884244373,44.9631793804664,0.56157060839362
3,3,1,19,10.457558480358,41.8302339214321,67,10251,1711,21,21,0.430310765983489,0,1,1,0,0.883333333333333,29757.25,29759,29744,29752.75,185,0,23373,2026-05-26T02:33:00-05:00,2026-05,-151,0.191249229325995,8,0,0,3.68154766452541,154,9.68199223462851,405,0,0,3.84889074018565,161,101.25,EQH,0,1,20.7266352282047,EXTERNAL_SWING_CONFIRMATION,113,23373,29751.5,2026-05-26T02:33:00-05:00,1,0,CHOCH_DOWN,DOWN,NONE,-0.727272727272727,Detected,SSL,8.75,1,BULLISH_FVG,BEARISH_OB,0,0.836715378301229,4.5,29757.25,29759,115,23373,29744,29752.75,29744,15,LOW,2026-05-26T02:33:00-05:00,185,29845.25,HIGH,-1.26702614428472,1.43436921994496,-1,ChartPrimeLow,2026_05.csv,375,30,974,30,974,4354,1,external,LL,365,-1,9.68199223462851,NQ,7,10,1,2,101.714285714286,76.127628045799,3,0,1,-124.710000000006,-172.5,-220.289999999994,-197.8125,405,375,-260,30,-183.928571428565,-332.8125,-147.1875,1589,1179.24268110691,1.34747497309753,-208.660974384737,40.2857142857143,30.7158643588019,9,7,1,-120.508000000002,-167,-213.491999999998,-76.7083333333285,394,364,-61,30,-56.8571428571595,-290.125,-43.875,185,209.314862097992,0.883835950040619,-159.753684607058,235.5,103.901552232828,7,5,1,-351.618000000002,-469.5,-587.381999999998,-698.4375,999,969,-838,30,-113.214285714275,-948.1875,-365.4375,7079,5830.41530353096,1.21415021597396,-587.875975557457,1,1.75,146.45,1.26322977125299,148.007254889752,0.260460205337335
1,3,0,19,9.92857391572673,39.7142956629069,741,268,305,1500,603,1.25899249037167,0,1,-1,0,0.17910447761194,30098.25,30112,30095.25,30110.75,2010,0,24114,2026-05-26T14:54:00-05:00,2026-05,654.5,8.30935043645302,330,1.03237384210477,41,26.8668997445314,1067,0,0,37.064738916542,1472,12.6402846033316,502,368,EQH,0,1,1.3597118896014,EXTERNAL_SWING_CONFIRMATION,114,24114,30103.625,2026-05-26T14:54:00-05:00,0,0,CHOCH_UP,UP,SWEEP,-0.9,Resolved,BSL,3,0,BEARISH_FVG,BULLISH_OB,1,0.402877596918934,12.5,30098.25,30112,116,24114,30095.25,30110.75,30112,16.75,HIGH,2026-05-26T14:54:00-05:00,2010,29744,LOW,1.38489173940884,1.68704993709804,24306,ChartPrimeHigh,2026_05.csv,33.5,870.5,60.5,1438.5,60.5,5762.5,0,external,HH,33.5,24306,37.064738916542,NQ,5,6,3,4,118.785714285714,55.3760541066365,8,7,1,371.907999999996,294.5,217.092000000004,198.833333333328,656,33.5,356,622.5,78.6999999999971,171.5,526.833333333328,11880,7356.96494005533,1.61479633201985,321.921358494408,39.5,21.9079173383789,10,8,1,229.149999999994,179,128.850000000006,46.1875,425,33.5,110,391.5,8.70000000001164,-24.6458333333285,205.5625,2010,1368.28681389855,1.46899025817041,154.744191329941,377.714285714286,200.0032550487,8,6,1,865.881999999998,689,512.118000000002,407.9375,1499,60.5,857,1438.5,298.885714285716,33.1875,720.229166666672,43283,41714.0059264063,1.03761312390763,542.783280588541,1,1.25,914.05,2.19900443082982,440.421897162255,2.48840942528396
1,1,0,20,7.17462580803826,28.698503232153,114,382,160,1614,717,0.836280547659748,0,0,-1,0,0.377358490566038,30033.5,30041.75,30028.5,30039.5,148,0,24228,2026-05-26T17:48:00-05:00,2026-05,-131.5,0.139380091276625,4,0,0,25.5414017264415,733,11.6382376215982,334,0,0,5.85396383361824,168,83.5,EQH,2,1,1.28926584430878,EXTERNAL_SWING_CONFIRMATION,115,24228,30035.125,2026-05-26T17:48:00-05:00,1,0,CHOCH_UP,UP,SWEEP,-0.904761904761905,Resolved,SSL,5,1,BULLISH_FVG,BULLISH_OB,1,0.557520365106499,6,30033.5,30041.75,117,24228,30028.5,30039.5,30028.5,13.25,LOW,2026-05-26T17:48:00-05:00,148,30112,HIGH,-0.696900456383123,1.84678620941528,25121,ChartPrimeLow,2026_05.csv,307.5,212.5,334.5,1164.5,334.5,5488.5,1,external,HL,307.5,25121,11.6382376215982,NQ,2,3,0,1,100.071428571429,73.9373345211352,9,5,1,-44.8500000000058,-95,-145.149999999994,-156.979166666672,425,307.5,-29,117.5,-77.2714285714319,-156.979166666672,37.8125,1099,2024.14977431008,0.542944012319734,-109.842807692723,28.1428571428571,26.3781408706051,4,2,1,-47.9900000000052,-71,-94.0099999999948,-34.4375,195,168.5,-45,26.5,-40.3000000000029,-75.0625,-1.9375,148,109.909529755324,1.34656203451576,-53.5915684072534,376.642857142857,175.5287091742,9,10,1,591.881999999998,415,238.118000000002,133.9375,1499,334.5,942,1164.5,-143.942857142858,-240.8125,383.770833333328,7124,33330.8731648583,0.213735774780453,219.275967082765,1,2.25,74,2,50.1786807319603,1.47472988369874
1,2,0,20,9.67055924268388,38.6822369707355,149,101,1,47,47,1.18917631456528,0,1,1,0,0.96969696969697,30158.75,30159.25,30142.75,30147.25,227,0,24377,2026-05-26T20:17:00-05:00,2026-05,59,9.7977787656574,379,1.1374729965407,44,4.88596355332256,189,0,0,13.520417663427,523,5.97173323183868,231,130.75,EQL,0,1,0.206813272098309,EXTERNAL_SWING_CONFIRMATION,116,24377,30151,2026-05-26T20:17:00-05:00,0,0,BOS_UP,UP,GRAB,-0.904761904761905,Resolved,BSL,4.5,0,BEARISH_FVG,BULLISH_OB,1,0.542884839258062,11.5,30158.75,30159.25,118,24377,30142.75,30147.25,30159.25,16.5,HIGH,2026-05-26T20:17:00-05:00,227,30028.5,LOW,0.0517033180245773,1.70620949481105,24789,ChartPrimeHigh,2026_05.csv,33,490,33,1628,33,5952,0,external,HH,-176,24788,13.520417663427,NQ,1,2,0,0,104.071428571429,48.3127853219392,8,12,1,290.214000000007,228.5,166.785999999993,217.604166666672,523,33,457,490,56.4285714285797,65.0625,370.145833333328,1814,1627.8647046376,1.11434322203321,246.398746896812,39.7142857142857,21.6703281078231,9,7,1,185.153999999995,143.5,101.846000000005,121.4375,353,33,151,320,-8.32857142857392,18.4791666666715,165.5625,227,176.448074640035,1.2864974608711,131.215163802539,339.142857142857,139.070570607239,10,10,1,993.498000000007,797.5,601.501999999993,624.479166666672,1661,33,1332,1628,90.0857142857276,209.229166666672,832.104166666672,10358,22456.3954311748,0.461249448146991,652.905469857928,1,0.5,174.95,1.29751357530723,103.524139696981,0.502781285141344
1,1,0,21,8.21859590826251,32.87438363305,322,551,437,369,369,1.30800931448553,0,0,1,0,0.92,30067.25,30068.25,30055.75,30056.5,226,0,24699,2026-05-27T01:39:00-05:00,2026-05,-125,0.395444676472369,13,0,0,6.84423478509869,225,12.5933920045816,414,0,0,4.92784904527106,162,103.5,EQL,3,1,0.273769391403948,EXTERNAL_SWING_CONFIRMATION,117,24699,30062,2026-05-27T01:39:00-05:00,1,0,BOS_UP,UP,SWEEP,-0.909090909090909,Resolved,SSL,0.75,1,BULLISH_FVG,BULLISH_OB,1,0.638795246609211,10.75,30067.25,30068.25,119,24699,30055.75,30056.5,30055.75,12.5,LOW,2026-05-27T01:39:00-05:00,226,30159.25,HIGH,-1.39926577828684,1.52094106335526,25118,ChartPrimeLow,2026_05.csv,388,25,389,1272,389,5596,1,external,HL,23,25118,12.5933920045816,NQ,4,6,2,2,100.928571428571,50.1093473488654,8,12,1,-98.3859999999986,-136.5,-174.614000000001,-143.229166666672,323,298,-266,25,-93.2428571428609,-237.4375,-102.854166666672,1596,964.786160201397,1.6542525855334,-143.80837191359,32.4285714285714,16.7334184562826,12,11,1,-59.0399999999936,-85,-110.960000000006,-153.75,220,195,-141,25,0.385714285715949,-181.25,-80.4166666666715,226,173.714106639222,1.30098818324161,-104.749532259026,254.142857142857,211.609824576137,5,6,1,454.570000000007,293.5,132.429999999993,265.0625,1365,389,917,976,-359.42857142858,-133.0625,435.6875,5523,10543.3845331368,0.523835584545149,230.931464343477,1,1,111.25,2.0314606741573,69.6834808258026,1.64673174531646
1,1,0,21,17.9888163838886,71.9552655355544,344,597,0,255,255,1.48703502382504,0,1,-1,0,0.202127659574468,30341.5,30379,30332,30368.25,1961,0,25043,2026-05-27T07:23:00-05:00,2026-05,449,12.5494637991963,903,2.33478396264118,168,12.2159232331047,879,0,0,17.9694979981848,1293,12.6467464643064,910,323.25,EQH,0,1,1.04231426903624,EXTERNAL_SWING_CONFIRMATION,118,25043,30355.5,2026-05-27T07:23:00-05:00,0,0,BOS_UP,UP,RUN,-0.909090909090909,Resolved,BSL,9.5,0,BULLISH_FVG,BULLISH_OB,0,0.389130660440196,26.75,30341.5,30379,120,25043,30332,30368.25,30379,47,HIGH,2026-05-27T07:23:00-05:00,1961,30055.75,LOW,2.08462853807248,2.61273443438418,27871,ChartPrimeHigh,2026_05.csv,94,729,94,2150,94,6770,0,external,HH,94,27869,17.9694979981848,NQ,3,4,2,3,130.785714285714,62.7935793614485,11,11,1,414.614000000001,317.5,220.385999999999,334.645833333328,823,94,600,729,202.814285714267,300.354166666672,677.5625,10177,3423.61531494019,2.97258864206763,362.839177761954,79.9285714285714,87.1549572826903,3,3,1,241.573999999993,177.5,113.426000000007,324.5625,543,94,311,449,133.699999999997,188.8125,415.0625,1961,1215.84931511149,1.61286433740368,235.149140642636,255.857142857143,168.392128073115,8,8,1,1124.696,892,659.304000000004,1508.25,1972,94,1363,1878,398.357142857145,1015.25,1590.41666666667,19181,11101.6737729395,1.72775748885308,1186.15043363156,1,10.75,510.55,3.84095583194594,553.957351697764,2.61834236075155
1,2,0,20,32.9426583245468,131.770633298187,130,1523,1438,1662,52,0.303557773069839,0,0,-1,0,0.352380952380952,29896,29930,29877.5,29906,3796,0,25173,2026-05-27T09:33:00-05:00,2026-05,-262,0.47051454825825,62,0,0,5.41091730496988,713,15.2234223194524,2006,0,0,1.05486326141769,139,501.5,EQL,0,1,0.288379884416347,EXTERNAL_SWING_CONFIRMATION,119,25173,29903.75,2026-05-27T09:33:00-05:00,1,0,CHOCH_DOWN,DOWN,RUN,-0.904761904761905,Resolved,SSL,18.5,1,BEARISH_FVG,BULLISH_OB,1,0.166956775188411,10,29896,29930,121,25173,29877.5,29906,29877.5,52.5,LOW,2026-05-27T09:33:00-05:00,3796,30379,HIGH,-0.561581880179202,1.59367830861665,25895,ChartPrimeLow,2026_05.csv,1901,105,1901,308,1901,4963,1,external,LL,1153,25893,15.2234223194524,NQ,6,6,3,4,347.714285714286,274.524411927903,6,4,1,-661.292000000001,-898,-1134.708,-438.291666666672,2006,1901,-1493,105,-390.442857142843,-939.791666666672,-20.375,26980,21463.2836561281,1.2570303981561,-726.595626622249,134.785714285714,93.9398685850399,6,7,1,-316.728000000003,-447,-577.271999999997,-424,1104,999,-475,105,60.6285714285768,-700,-286,3796,2728.67900172092,1.39114934281605,-446.098696450528,371.5,343.431380457154,6,3,1,-661.292000000001,-898,-1134.708,-689.041666666672,2006,1901,-376,105,-1096.91428571427,-939.791666666672,-271.125,164474,47582.6454116024,3.45659638250998,-727.14721396839,1,24,2304.8,1.64699757028809,849.557920332687,1.7552658439298
2,2,0,20,9.02649495683611,36.1059798273444,389,1116,783,441,441,0.664709837948336,0,1,-1,0,0.422222222222222,30129.75,30136.25,30125,30135.75,187,0,25562,2026-05-27T17:02:00-05:00,2026-05,936.5,1.88334454085362,68,0,0,8.91819032580684,322,0,0,28.665611761522,1035,0,0,258.75,EQH,1,1,0.997064756922504,EXTERNAL_SWING_CONFIRMATION,120,25562,30130.625,2026-05-27T17:02:00-05:00,1,1,CHOCH_DOWN,DOWN,RUN,-0.818181818181818,Resolved,BSL,4.75,0,BULLISH_FVG,BEARISH_OB,0,3.54511913572446,6,30129.75,30136.25,122,25562,30125,30135.75,30136.25,11.25,HIGH,2026-05-27T17:02:00-05:00,187,29877.5,LOW,0.72010232444403,1.24633094615313,26534,ChartPrimeHigh,2026_05.csv,22.5,943.5,993.5,1012.5,993.5,5870.5,0,external,LH,-611.5,26532,28.665611761522,NQ,8,9,2,3,123.071428571429,68.0679511770674,5,10,1,457.067999999999,365.5,273.932000000001,317,776,22.5,717,753.5,65.0142857142782,252.333333333328,446.333333333328,2508,3949.50368731651,0.635016497909402,361.86026086226,35.8571428571429,19.2706719393102,13,4,1,237.678,188,138.322,109.0625,421,22.5,105,398.5,26.7571428571537,-13.7291666666715,249.395833333328,187,277.611989801959,0.673602030421671,156.252549551777,448.071428571429,363.009636101103,5,3,1,246.207999999999,9.5,-227.207999999999,302.041666666672,2006,993.5,42,1012.5,320.557142857157,218.458333333328,887.125,16212,41558.0065494795,0.390105333389795,344.977261055566,1,0.5,209,0.894736842105263,106.485679788411,-0.206600549892853
